108,37.68,6,205,0,0,2866,914,1320
91,32.41,8,34,0,0,2808,898,1257
88,35.54,1,20,0,0,2476,832,1055
124,39.49,2,2,0,0,3140,1125,1300
96,38.43,2,6,0,1252.446661,2498,842,1186
68,27.02,3,27,0,0,2517,836,1127
113,46.89,2,49,0,742.7821002,2410,814,993
105,38.96,5,148,0,0,2695,928,1162
104,36.44,17,93,0,0,2854,917,1234
96,37.33,5,9,0,0,2572,867,1138
103,37.45,2,0,0,0,2750,995,1128
152,41.38,1,511,0,63783.55,3673,938,1572
119,45.58,1,8,0,0,2611,842,1099
119,39.42,0,0,0,0,3019,1044,1283
117,47.01,0,0,0,0,2489,834,1051
134,46.1,0,0,0,0,2907,922,1198
111,33.81,0,0,0,787.3961574,3283,999,1296
117,42.73,3,6,0,0,2738,956,1207
102,38.22,0,0,0,434.4123149,2669,839,1122
115,40.32,0,0,0,337.9235974,2852,934,1228
111,39.36,0,0,0,0,2820,970,1172
114,40.15,0,0,0,1383.518836,2839,1018,1204
108,40.21,0,0,0,0,2686,858,1173
102,39.92,2,1,0,1311.306895,2555,857,1136
135,44.64,0,0,0,0,3024,1002,1252
92,35.17,2,21,0,0,2616,941,1175
116,43.3,7,14,0,0,2679,975,1094
81,30.3,2,20,0,0,2673,960,1162
103,29.99,0,0,0,0,3435,994,1490
95,33.62,1,0,0,0,2826,962,1231
103,37.62,3,3,0,0,2738,1036,1179
113,40.65,8,9,0,0,2780,955,1159
142,32.21,5,9,0,0,4409,1359,1915
91,29.73,3,10,0,0,3061,1128,1328
157,52.33,1,223,0,0,3000,947,1298
125,41.16,11,17,0,0,3037,1044,1329
102,33.79,5,9,0,0,3019,1078,1314
115,39.24,2,20,0,6878.737022,2931,977,1182
127,45.75,2,5,0,0,2776,998,1136
124,38.52,2,3,0,0,3219,1107,1273
106,39.13,2,52,0,0,2709,965,1048
127,51.31,0,0,0,0,2475,843,1049
121,43.35,12,32,0,0,2791,1012,1166
116,38.73,2,7,0,0,2995,1025,1235
110,34.34,1,2,0,0,3203,1017,1343
132,44.56,0,0,0,0,2962,1008,1189
110,43.65,1,2,0,0,2520,824,1088
149,50.29,7,9,0,0,2963,1038,1243
98,36.31,1,0,0,0,2699,873,1170
0,,0,0,0,1328.469733,0,0,0
108,45.34,3,11,0,0,2382,792,991
128,27.15,0,0,0,583.2811896,4715,1551,2045
108,35.73,5,11,0,0,3023,1032,1291
127,40.34,2,4,0,0,3148,1130,1340
89,34.06,2,3,0,0,2613,877,1069
92,32.66,3,8,0,0,2817,1041,1162
112,42.38,0,0,0,0,2643,938,1082
78,28.94,1,0,0,0,2695,851,1133
98,29.04,0,0,0,0,3375,1038,1494
143,46.59,0,0,0,0,3069,965,1275
79,26.81,1,4,0,0,2947,974,1178
137,45.17,1,0,0,0,3033,938,1222
105,35.93,1,0,0,0,2922,990,1166
81,29.04,3,8,0,0,2789,913,1154
121,32.81,0,0,0,0,3688,1137,1640
100,34.04,1,1,0,0,2938,969,1214
100,36.6,0,0,0,0,2732,905,1103
117,37.36,1,0,0,0,3132,987,1321
96,28.4,3,33,0,0,3380,1052,1391
89,28.14,0,0,0,0,3163,967,1343
80,26.62,0,0,0,0,3005,835,1395
138,44.22,0,0,0,0,3121,933,1539
151,55.99,2,0,0,23592.73942,2697,864,1227
120,39.74,0,0,0,0,3020,1037,1284
94,32.55,0,0,0,0,2888,942,1406
106,35.4,0,0,0,0,2994,1031,1252
121,45.13,0,0,0,0,2681,898,1139
0,0,0,0,0,0,2,0,1
108,36.21,3,2,0,0,2983,932,1281
86,33.52,4,66,1,14225.47642,2566,853,1242
137,43.88,9,21,0,0,3122,1105,1442
102,40.09,14,158,0,158.8386911,2544,862,1214
115,40.61,0,0,0,0,2832,956,1355
123,43.74,2,1,0,0,2812,972,1322
95,34.01,14,28,0,50.79086504,2793,937,1328
144,49.18,2,0,0,0,2928,1010,1340
112,50.66,0,0,0,102423.4066,2211,734,925
98,33.87,0,0,0,0,2893,1033,1321
85,26.87,3,11,0,0,3163,868,1616
125,43.21,3,2,0,0,2893,959,1293
122,47.34,4,19,0,0,2577,825,1128
117,39.37,0,0,0,0,2972,1044,1249
105,39.61,3,6,0,0,2651,923,1193
93,36.37,1,1,0,0,2557,868,1202
111,37.1,5,8,0,0,2992,924,1505
113,39.65,0,0,0,0,2850,923,1312
115,43.91,4,1249,0,0,2619,829,1176
98,30.29,0,0,0,0,3235,972,1577
124,41.74,8,15,0,79.82680646,2971,925,1470
116,43.14,6,5,0,0,2689,929,1210
125,37.57,0,0,0,0,3327,1089,1455
98,33.68,5,31,0,0,2910,927,1331
101,38.73,5,1,0,0,2608,844,1217
75,26.26,0,0,0,0,2856,830,1509
92,35.03,7,8,0,0,2626,868,1217
98,34.29,2,2,0,25.22300411,2858,927,1322
132,48.74,5,0,0,0,2708,872,1246
139,49.31,4,2,0,0,2819,930,1240
124,23.29,1,2,0,0,5325,1524,2655
117,37.1,1,1,0,0,3154,999,1435
140,41.07,0,0,0,0,3409,1097,1527
111,21.56,4,3,0,0,5148,1882,1781
164,51.2,1,0,0,2670.715796,3203,1062,1302
110,33.53,4,1,0,40052.1634,3281,971,1614
117,39.27,4,19,1,0,2979,935,1364
123,46.59,8,10,0,0,2640,825,1185
128,43.75,4,4,0,0,2926,935,1351
118,31.71,3,2,0,0,3721,1098,1691
124,44.83,1,0,0,0,2766,931,1200
132,46.41,3,1,0,0,2844,903,1324
113,40.18,4,6,0,0,2812,920,1273
90,31,6,12,0,249.1177124,2903,978,1277
131,45.42,1,1,0,0,2884,924,1220
159,38.38,6,10,0,3213.823975,4143,1276,1994
140,47.9,7,14,0,0,2923,949,1298
92,33.35,1,0,0,0,2759,928,1247
172,63.68,3,4,1,149.7732016,2701,816,1340
110,36.35,1,0,0,0,3026,987,1412
55,19.59,0,0,0,0,2808,928,1276
131,46.84,5,3,0,0,2797,936,1292
120,40.43,1,0,0,0,2968,914,1376
129,41.99,4,4,0,0,3072,979,1332
139,42.91,0,0,0,0,3239,1006,1470
134,52.47,4,10,0,0,2554,868,1167
106,29.16,0,0,0,0,3635,1029,1785
154,43.54,6,13,0,0,3537,1091,1577
109,34.85,4,3,0,0,3128,1106,1317
124,40.99,4,17,0,0,3025,1029,1251
112,33.68,0,0,0,0,3325,939,1558
105,30.41,0,0,0,0,3453,1049,1582
92,34.97,0,0,0,0,2631,799,1301
156,47,3,7,0,0,3319,1070,1518
115,39.42,0,0,0,0,2917,965,1255
146,42.85,0,0,0,0,3407,1117,1462
151,52.18,0,0,0,0,2894,969,1228
120,38.47,1,73,0,0,3119,942,1427
102,33.37,0,0,0,0,3057,977,1387
114,40.74,0,0,0,0,2798,905,1218
130,45.86,0,0,0,0,2835,994,1191
124,46.08,2,0,0,0,2691,894,1159
147,48.04,0,0,0,0,3060,958,1307
156,49.59,5,84,0,0,3146,1096,1250
133,45.72,1,0,0,0,2909,984,1268
115,40.01,1,4,1,0,2874,1014,1179
137,42.22,0,0,0,0,3245,1077,1405
134,43.16,3,2,0,0,3105,1046,1291
112,39.19,0,0,0,0,2858,919,1309
133,46.07,1,1,0,0,2887,995,1206
97,33.76,1,3,0,0,2873,949,1283
131,40.59,0,0,0,0,3227,1005,1528
121,33.25,0,0,0,0,3639,1050,1747
112,35.84,0,0,0,0,3125,1066,1316
151,49.95,0,0,0,0,3023,1032,1233
122,39.82,0,0,0,0,3064,1011,1416
102,32.4,0,0,0,0,3148,1048,1357
145,46.97,0,0,0,0,3087,1063,1355
140,45.03,1,71,0,0,3109,1063,1318
146,49.37,0,0,0,0,2957,966,1327
84,26.1,0,0,0,0,3219,982,1649
193,62,0,0,0,0,3113,1014,1363
0,,0,0,0,0,0,0,0
154,54.92,0,0,0,0,2804,861,1295
129,48.5,1,0,0,0,2660,826,1105
154,47.92,1,0,0,0,3214,1063,1250
150,43.69,0,0,0,0,3433,1171,1462
109,37.86,0,0,0,0,2879,1036,1298
163,52.72,0,0,0,0,3092,1035,1203
114,40.76,0,0,0,0,2797,980,1214
137,41.95,1,0,0,0,3266,1074,1287
101,35.3,1,10,0,0,2861,1049,1207
113,36.86,1,0,0,0,3066,1026,1236
104,32.07,0,0,0,0,3243,1065,1424
137,41.03,0,0,0,0,3339,1165,1365
127,40.19,0,0,0,0,3160,1036,1365
149,38.44,1,1,0,0,3876,1326,1416
124,44.86,0,0,0,0,2764,872,1167
123,44.81,0,0,0,0,2745,917,1123
104,34.76,0,0,0,0,2992,991,1298
97,36.09,0,0,0,0,2688,938,1127
136,45.65,2,1,0,0,2979,986,1246
94,36.56,6,15,0,0,2571,790,1123
126,41.85,4,0,0,0,3011,1035,1269
109,37.13,1,0,0,0,2936,984,1282
84,28.17,3,4,0,0,2982,940,1339
132,40.63,21,144,0,0,3249,1073,1432
82,29.97,0,0,0,0,2736,908,1218
109,40.63,3,4,0,0,2683,876,1205
134,46.94,16,38,0,0,2855,917,1325
78,29.13,0,0,0,0,2678,835,1156
112,34.38,10,14,0,0,3258,1083,1442
71,24.09,1,1,0,0,2947,1052,1292
87,27.28,0,0,0,0,3189,1009,1408
111,40.51,2,213,0,0,2740,902,1199
128,43.7,2,2,0,0,2929,973,1237
114,36.09,1,0,0,0,3159,1081,1353
144,41.9,0,0,0,0,3437,1168,1453
100,36.17,5,10,0,0,2765,924,1177
98,34.04,0,0,0,0,2879,924,1224
207,49.34,0,0,0,0,4195,1294,1781
139,44.98,1,4,0,0,3090,966,1351
113,37.38,9,30,0,0,3023,1106,1221
114,43.69,1,1,0,0,2609,902,1085
128,41.36,1,1,0,0,3095,1058,1236
107,39.6,1,0,0,0,2702,945,1144
86,32.05,0,0,0,0,2683,938,1104
121,42.49,0,0,0,0,2848,1001,1126
101,36.49,0,0,0,0,2768,942,1155
98,34.47,0,0,0,0,2843,993,1264
123,44.74,0,0,0,0,2749,983,1147
100,38.3,0,0,0,0,2611,880,1131
117,36.16,0,0,0,0,3236,1046,1408
120,35.28,2,1,0,0,3401,1088,1456
126,39.74,1,2,0,0,3171,954,1390
112,40.92,0,0,0,0,2737,898,1193
92,53.43,0,0,0,0,1722,552,754
116,56.53,1,0,0,0,2052,630,912
27,32.73,0,0,0,0,825,237,384
26,23.34,0,0,0,0,1114,359,502
52,18.62,0,0,0,0,2792,718,1259
529,25.58,9,33,1,0,20677,4761,9860
144,49.26,0,0,0,0,2923,1004,1267
151,50.05,0,0,0,0,3017,981,1301
110,38.9,0,0,0,0,2828,961,1214
143,49.41,0,0,0,0,2894,917,1308
139,50,5,64,0,0,2780,919,1173
124,41.91,0,0,0,0,2959,953,1200
123,44.1,0,0,0,0,2789,930,1142
124,44.54,3,38,0,0,2784,900,1201
137,45.47,0,0,0,0,3013,1020,1198
101,38.55,0,0,0,0,2620,818,1104
131,40.41,2,2,0,0,3242,1031,1401
111,35.84,0,0,0,0,3097,1003,1236
127,40.72,7,40,0,0,3119,953,1334
140,40.08,2,46,0,0,3493,1096,1385
91,31.33,1,1,0,0,2905,977,1124
102,34.44,1,1,0,0,2962,1043,1111
120,44.54,8,20,0,0,2694,911,1141
121,44.65,0,0,0,0,2710,940,1113
115,42.72,10,26,0,0,2692,929,1084
120,39.32,0,0,0,0,3052,987,1322
122,42.33,0,0,0,0,2882,1016,1155
123,43.43,7,15,0,0,2832,902,1141
112,37.37,0,0,0,0,2997,968,1249
0,,0,0,0,0,0,0,0
145,45.99,1,1,0,0,3153,997,1328
129,40.67,1,0,0,0,3172,1020,1427
126,40.31,0,0,0,0,3126,994,1356
71,65.26,0,0,0,0,1088,343,458
138,41.52,0,0,0,0,3324,1026,1402
128,41.16,0,0,0,0,3110,948,1326
166,52.66,0,0,0,0,3152,975,1335
130,22.04,5,25,0,0,5898,1451,2781
129,24.2,3,8,0,0,5331,1178,2433
82,29.55,0,0,0,0,2775,791,1208
159,52.23,2,3,0,0,3044,963,1231
96,24.32,1,9,0,0,3948,958,1763
215,40.68,1,1,0,0,5285,1488,2253
101,30.82,2,33,0,0,3277,1078,1381
166,48.2,0,0,0,0,3444,1094,1443
126,36.18,7,6,0,0,3483,1181,1418
101,36.79,3,2,0,0,2745,913,1137
105,34.16,1,4,1,0,3074,1027,1255
114,34.59,2,20,0,0,3296,1073,1265
144,43.74,13,26,0,0,3292,1069,1278
129,41.08,6,55,0,0,3140,995,1283
189,68.01,0,0,0,0,2779,968,1109
107,30.82,5,18,0,0,3472,1144,1449
120,42.92,4,34,0,0,2796,920,1167
120,39.14,0,0,0,0,3066,1082,1189
129,43.71,1,1,0,0,2951,1042,1185
152,47.68,0,0,0,0,3188,1036,1310
135,42.65,3,4,0,0,3165,1154,1219
153,40.58,2,5,0,0,3770,1340,1392
119,39.56,1,0,0,0,3008,1021,1239
0,,0,0,0,0,0,0,0
184,55.96,1,37,0,0,3288,1133,1313
155,40.32,0,0,0,0,3844,1248,1594
134,43.34,0,0,0,0,3092,1090,1198
152,53.56,0,0,0,0,2838,893,1224
193,64.38,1,6,0,0,2998,1050,1213
124,39.04,0,0,0,0,3176,1120,1274
173,52.87,2,585,1,0,3272,1064,1426
175,58.9,0,0,0,0,2971,961,1270
234,77.92,0,0,0,0,3003,816,1435
228,69.87,0,0,0,0,3263,903,1547
140,49.73,0,0,0,0,2815,833,1354
157,50.5,0,0,0,0,3109,973,1457
145,48.94,0,0,0,0,2963,881,1381
176,59.36,3,599,0,0,2965,882,1406
420,25.17,0,0,0,0,16686,4658,7486
122,39.64,0,0,0,0,3078,979,1381
103,34.28,0,0,0,0,3005,996,1295
133,42.75,0,0,0,0,3111,1036,1310
94,28.14,0,0,0,0,3340,981,1571
104,34.85,0,0,0,0,2984,983,1290
173,60.43,0,0,0,0,2863,861,1336
86,27.53,3,6,0,0,3124,955,1277
131,24.64,3,13,0,0,5317,1423,2368
85,31.4,0,0,0,0,2707,922,1112
109,29.02,0,0,0,0,3756,1165,1627
121,40.33,1,2,0,0,3000,967,1337
90,31.09,4,1,0,0,2895,986,1197
103,38.94,0,0,0,0,2645,902,1160
90,31.86,3,7,0,0,2825,920,1183
146,54.07,3,4,3,0,2700,889,1134
78,25.32,3,1,0,0,3081,998,1314
92,35.52,5,6,0,0,2590,844,1080
113,39.36,1,0,0,0,2871,942,1302
109,38.07,5,19,0,0,2863,980,1207
121,44.81,5,2,0,0,2700,976,1185
141,42.75,1,301,0,2968.868829,3298,1003,1522
140,46.13,0,0,0,0,3035,1024,1255
142,48.8,0,0,0,3098.567438,2910,1014,1170
153,58.58,5,3,0,0,2612,907,1050
114,38.31,3,8,0,0,2976,973,1234
134,48.43,9,30,0,0,2767,917,1162
103,38.61,1,0,0,0,2668,906,1141
93,33.43,1,0,0,0,2782,927,1269
121,44.47,8,8,0,0,2721,918,1149
75,28.41,7,10,0,0,2640,870,1203
86,33.05,9,11,0,19320.03669,2602,845,1168
109,35.42,0,0,0,9867.998523,3077,983,1372
111,24.53,0,0,0,5988.160703,4525,1397,2137
99,30.55,1,31,0,11632.96772,3241,1073,1419
16,36.78,0,0,0,55653.1067,435,156,191
100,31.53,2,8,0,2109.199128,3172,1068,1424
92,24.21,1,21,0,0,3800,1229,1736
145,45.92,0,0,0,0,3158,1029,1464
125,37.66,0,0,0,0,3319,1046,1605
115,41.92,1,8,0,0,2743,918,1200
114,41.7,9,1188,0,8111.975494,2734,910,1183
108,36.89,4,1,0,0,2928,940,1294
98,32.46,3,4,0,0,3019,1000,1386
92,25.97,0,0,0,0,3543,1046,1802
88,31.91,1,1,0,0,2758,888,1248
147,51.65,0,0,0,0,2846,880,1363
152,49.14,0,0,0,0,3093,1076,1217
128,52.94,1,0,0,0,2418,823,1059
0,,0,0,0,0,0,0,0
121,45.69,0,0,0,0,2648,865,1170
150,50.03,0,0,0,0,2998,1010,1211
77,26.41,0,0,0,0,2916,896,1543
173,45.76,0,0,0,0,3781,1196,1625
108,33.16,0,0,0,0,3257,967,1623
158,37.9,0,0,0,0,4169,1352,1735
119,42.74,0,0,0,0,2784,930,1183
104,31.87,0,0,0,0,3263,952,1645
86,28.92,0,0,0,0,2974,886,1327
70,23.06,0,0,0,0,3035,934,1492
141,46.44,4,12,0,0,3036,945,1339
92,40.53,0,0,0,0,2270,712,1069
109,42.07,6,13,0,0,2591,823,1106
102,31.81,1,744,0,0,3207,982,1420
154,47.56,0,0,0,0,3238,1058,1349
112,38.36,0,0,0,0,2920,954,1166
85,31.02,2,4,0,0,2740,901,1283
124,47.31,0,0,0,0,2621,868,1115
126,44.65,1,6,0,0,2822,966,1229
95,32.3,6,9,0,0,2941,995,1287
79,31.77,0,0,0,0,2487,825,1107
164,55.16,7,20,0,0,2973,1014,1266
126,46.94,3,4,0,0,2684,933,1125
123,40.97,2,0,0,0,3002,1054,1229
109,37.07,0,0,0,0,2940,994,1222
115,37.33,1,7,0,0,3081,1085,1406
126,39.13,5,10,0,0,3220,1137,1401
122,46.89,7,27,0,0,2602,839,1139
133,51.13,0,0,0,0,2601,846,1049
114,42.04,6,7,0,0,2712,862,1150
108,37.44,0,0,0,0,2885,1007,1198
94,33.17,3,14,0,0,2834,945,1268
120,41.59,2,8,0,0,2885,1032,1181
109,40.79,2,5,0,0,2672,999,1145
144,44.01,4,14,0,0,3272,1149,1378
105,33.05,7,47,0,0,3177,1025,1399
120,33.57,2,7,0,0,3575,1198,1580
102,30.84,3,2,0,0,3307,947,1467
125,44,7,10,0,0,2841,940,1184
111,38.65,6,13,0,0,2872,1054,1182
105,38.17,3,5,0,0,2751,962,1196
155,50.84,3,53,0,0,3049,1004,1310
99,36.54,2,0,0,0,2709,861,1114
110,35.4,0,0,0,0,3107,912,1316
129,49.05,1,0,0,0,2630,975,1089
96,27.55,1,45,0,0,3484,1228,1564
67,25.63,1,4,0,0,2614,791,1250
103,41.32,3,7,0,0,2493,774,1032
84,30.58,2,13,0,0,2747,816,1314
127,45.34,2,2,0,0,2801,903,1149
128,40.15,2,4,0,0,3188,1087,1041
106,41.83,3,5,0,0,2534,869,1055
136,46.21,3,1,0,0,2943,1022,1232
112,34.15,0,0,0,0,3280,994,1523
125,44.93,0,0,0,0,2782,887,1180
175,60.26,4,61,0,0,2904,991,1263
91,32.94,0,0,0,0,2763,860,1258
146,49.08,0,0,0,0,2975,946,1304
91,39.12,0,0,0,0,2326,786,1078
146,53.36,0,0,0,0,2736,953,1219
98,33.85,0,0,0,0,2895,926,1497
79,23.25,1,0,0,0,3398,1018,1618
124,44.72,0,0,0,0,2773,873,1291
89,29.39,0,0,0,0,3028,901,1503
192,54.86,0,0,0,0,3500,1023,1511
279,73.4,0,0,0,0,3801,1167,1614
339,76.82,0,0,0,0,4413,1226,2003
201,71.99,1,34,0,0,2792,951,1059
149,52.61,0,0,0,0,2832,988,1141
264,75.06,3,1,0,0,3517,1174,1383
207,65.28,15,45,0,0,3171,1005,1296
157,56.8,0,0,0,0,2764,923,1121
207,65.59,1,5,0,0,3156,996,1333
218,62.45,3,9,0,0,3491,1186,1406
216,64,0,0,0,0,3375,1101,1343
206,63.54,0,0,0,0,3242,1047,1267
149,50.8,1,0,0,0,2933,974,1304
133,42.61,1,0,0,0,3121,1099,1310
151,50.43,2,2,0,0,2994,1038,1227
148,53.03,1,1,0,0,2791,939,1172
91,33.89,1,2,0,0,2685,978,1122
112,41.1,4,147,0,0,2725,878,1179
102,38.06,1,2,0,0,2680,889,1140
95,32.2,3,3,0,0,2950,1027,1313
117,43.75,0,0,0,0,2674,976,1122
116,38.15,2,8,0,57219.44501,3041,975,1321
107,37.24,3,10,0,0,2873,1011,1191
116,40.72,5,10,0,0,2849,1019,1216
112,36.72,3,7,0,0,3050,1074,1252
87,30.38,0,0,0,0,2864,971,1252
93,36.14,1,0,0,0,2573,842,1090
101,37.83,0,0,0,0,2670,897,1144
121,41.31,4,6,0,0,2929,1050,1288
99,32.67,6,8,0,0,3030,1071,1289
118,43.62,1,5,0,0,2705,885,1170
89,33.53,6,1,0,0,2654,956,1122
66,22.45,1,0,0,0,2940,1026,1242
101,39.89,4,2,0,0,2532,895,1080
86,27.89,3,2,0,0,3084,1091,1323
119,41.8,3,5,0,0,2847,960,1208
108,35.38,3,3,0,0,3053,1099,1278
96,34.91,3,8,0,32271.48015,2750,949,1163
82,28.46,4,8,0,0,2881,979,1284
93,33.48,4,3,0,0,2778,917,1206
67,21.27,2,14,0,0,3150,1080,1321
121,48.19,0,0,0,0,2511,877,1024
65,24.39,4,4,0,0,2665,879,1158
59,18.81,3,12,0,0,3137,1071,1328
113,38.05,2,0,0,706.6104872,2970,1021,1309
87,32.82,2,7,0,0,2651,942,1126
128,46.38,2,0,0,0,2760,972,1137
92,33.14,2,0,0,0,2776,945,1165
110,39.73,5,3,0,0,2769,933,1141
73,23.76,1,3,0,0,3073,1035,1316
103,36.59,6,15,0,0,2815,957,1192
123,39.82,3,40,0,0,3089,936,1376
107,34.82,5,5,0,0,3073,1070,1284
106,36.73,3,1,0,0,2886,952,1261
101,37.06,3,4,0,68396.57091,2725,907,1165
105,33.43,0,0,0,0,3141,1093,1336
86,29.55,2,22,0,0,2910,982,1259
115,38.51,4,9,0,0,2986,1003,1267
91,28.48,3,45,0,0,3195,949,1367
101,35.61,3,75,0,0,2836,1000,1133
86,33.1,0,0,0,0,2598,891,1174
102,35.65,0,0,0,0,2861,1041,1200
122,41.5,1,0,0,0,2940,951,1258
111,36.84,2,9,0,0,3013,1067,1283
105,36.84,1,1,0,0,2850,1025,1187
123,40.97,1,2,0,0,3002,1012,1252
98,32.49,2,3,0,0,3016,939,1386
129,41.98,1,5,0,0,3073,1023,1330
118,41.87,0,0,0,0,2818,920,1250
111,37.22,0,0,0,0,2982,1069,1276
124,39.53,3,3,0,0,3137,1058,1369
131,50.35,4,36,0,463.0220089,2602,881,1080
140,45.18,0,0,0,0,3099,1083,1316
114,41.97,0,0,0,0,2716,882,1158
137,43.29,2,0,1,0,3165,1097,1329
134,42.28,0,0,0,0,3169,1132,1335
146,44.59,7,27,0,0,3274,1148,1389
132,54.41,0,0,0,0,2426,847,1010
0,,0,0,0,0,0,0,0
130,42.9,12,136,0,0,3030,998,1324
184,39.4,6,2,0,1474.709252,4670,1546,1577
137,48.36,1,1,0,0,2833,927,1201
139,40.12,3,17,0,0,3465,1174,1492
138,43.49,0,0,0,0,3173,992,1356
134,44.5,0,0,0,0,3011,989,1314
148,39.97,0,0,0,0,3703,1145,1614
117,43.25,0,0,0,0,2705,909,1132
116,38.6,0,0,0,0,3005,998,1251
130,47.36,0,0,0,0,2745,856,1178
120,41.93,4,12,0,320.7447553,2862,934,1215
173,60.32,3,13,0,0,2868,885,1223
141,45.03,0,0,0,0,3131,953,1336
135,45.49,0,0,0,0,2968,931,1292
152,48.89,0,0,0,0,3109,1001,1286
0,,0,0,0,0,0,0,0
116,40.39,0,0,0,123242.2283,2872,964,1236
120,41.75,0,0,0,39350.12889,2874,992,1245
98,35.04,0,0,0,0,2797,954,1156
94,31.51,0,0,0,0,2983,1042,1185
147,36.75,0,0,0,0,4000,1372,1698
95,33.75,3,3,0,0,2815,931,1221
99,36.5,1,1,0,0,2712,945,1185
68,28.62,0,0,0,0,2376,857,969
0,,0,0,0,0,0,0,0
80,30.58,3,1,0,0,2616,929,1061
79,22.12,2,38,0,0,3572,923,1566
106,33.48,1,6,0,0,3166,1091,1322
98,37.87,1,0,0,0,2588,930,1111
99,32.4,2,5,0,0,3056,1065,1254
103,36.49,0,0,0,0,2823,971,1138
92,31.97,1,0,0,0,2878,1079,1186
123,41.71,0,0,0,0,2949,988,1189
188,35.63,2,1,0,0,5276,1816,2235
74,28.97,4,37,0,0,2554,886,1003
98,39.42,0,0,0,0,2486,922,1023
106,32.69,0,0,0,0,3243,1138,1378
164,38.09,8,29,0,0,4306,1537,1822
251,44.99,10,14,0,0,5579,1930,2439
82,21.94,4,48,0,0,3738,978,1640
107,34.05,0,0,0,0,3142,1154,1292
86,38.36,1,5,0,0,2242,824,958
85,26.65,3,53,0,0,3189,1095,1323
108,29.59,0,0,0,0,3650,966,1564
174,43.52,10,12,0,1181.490712,3998,1420,1629
122,36.89,0,0,0,0,3307,1192,1349
164,33.54,6,6,0,733.22017,4890,1679,2095
117,40.01,1,1,0,0,2924,1064,1223
111,36.6,1,0,0,0,3033,1012,1249
91,26.1,6,15,0,0,3486,902,1545
101,33.5,13,29,0,0,3015,1031,1259
206,38.38,7,12,0,0,5368,1867,2328
367,32.13,8,93,0,0,11421,3856,4603
130,43.12,1,0,0,0,3015,1070,1297
92,28.54,7,18,0,0,3224,1058,1343
122,44.14,0,0,0,0,2764,951,1138
137,31.68,3,6,0,0,4324,1378,1847
133,41.28,6,8,0,0,3222,1123,1334
121,41.9,4,25,0,0,2888,1057,1235
215,46.31,5,9,0,0,4643,1612,1911
102,35.86,9,23,0,0,2844,944,1164
101,36.5,2,2,0,0,2767,915,1183
108,37.18,3,4,0,0,2905,1048,1155
116,46.44,16,130,0,0,2498,788,1092
111,35.58,5,6,0,0,3120,1084,1303
96,35.46,0,0,0,0,2707,914,1151
104,35.34,11,21,0,0,2943,1060,1181
110,35.71,2,0,0,0,3080,1130,1260
110,40.29,1,1,0,0,2730,910,1153
192,44.56,5,33,0,0,4309,1426,1884
134,40.41,2,15,0,0,3316,1151,1382
145,44.41,3,5,0,0,3265,1168,1311
103,46.46,2,5,0,0,2217,772,916
0,,0,0,0,0,0,0,0
106,40.78,0,0,0,0,2599,897,1147
154,44.33,0,0,0,0,3474,1172,1447
160,45.86,0,0,0,1070.395932,3489,1145,1525
173,51.35,0,0,0,0,3369,1069,1488
122,43.14,0,0,0,0,2828,1014,1156
118,38.14,0,0,0,0,3094,990,1282
127,45.55,0,0,0,0,2788,904,1204
173,50.39,5,4,0,0,3433,1103,1434
158,48.95,1,0,0,0,3228,1085,1358
98,29.18,0,0,0,0,3358,1043,1480
140,48.13,0,0,0,0,2909,876,1284
139,42.73,1,0,0,0,3253,992,1402
144,49.45,0,0,0,0,2912,968,1211
173,53.98,0,0,0,0,3205,1023,1257
125,44.6,0,0,0,0,2803,957,1169
118,40.33,2,1,0,0,2926,1031,1187
0,,0,0,0,4300.291056,0,0,0
175,58.12,1,0,0,0,3011,1022,1232
167,49.38,0,0,0,0,3382,1116,1411
156,46.43,11,35,0,0,3360,1154,1263
109,36.04,0,0,0,0,3024,1062,1272
151,39.83,4,7,1,0,3791,1207,1652
81,33.01,0,0,0,0,2454,794,1092
137,46.79,0,0,0,0,2928,995,1289
126,40.82,1,1,0,0,3087,1078,1385
94,37.18,2,1,0,0,2528,869,1045
79,30.35,1,1,0,0,2603,842,1110
137,40.42,0,0,0,0,3389,1046,1413
106,36.44,1,1,0,0,2909,1000,1212
122,45.04,0,0,0,0,2709,766,1119
114,39.96,0,0,0,0,2853,947,1198
103,37.02,0,0,0,0,2782,930,1173
99,31.51,0,0,0,0,3142,876,1371
119,39.75,7,32,0,0,2994,958,1290
113,38.2,2,10,0,0,2958,862,1352
0,,0,0,0,0,0,0,0
127,42.75,0,0,0,0,2971,955,1318
95,33.52,8,10,0,0,2834,943,1194
142,49.31,13,34,1,0,2880,954,1214
100,31.06,1,2,0,0,3220,910,1426
85,24.83,3,3,0,0,3423,899,1513
105,39.82,3,12,0,0,2637,859,1114
83,30.07,0,0,0,0,2760,903,1177
82,29.29,2,7,0,0,2800,638,1307
61,22.35,1,2,0,0,2729,705,1249
117,38.92,3,2,0,0,3006,1029,1235
61,20.48,0,0,0,0,2979,722,1312
108,38.37,3,1,0,0,2815,945,1162
94,39.56,0,0,0,0,2376,749,1034
106,34.62,0,0,0,0,3062,893,1355
146,37.9,0,0,0,29998.35025,3852,1234,1716
151,48.44,0,0,0,0,3117,1010,1301
109,38.05,1,0,0,0,2865,1052,1256
106,36.13,3,1,0,0,2934,974,1342
